domain,status,platform,has_products,product_count,ecom_signals,has_payment
buy.lennar.com,timeout,,False,0,0,False
buy.line.me,timeout,,False,0,0,False
buy.norton.com,timeout,,False,0,0,False
buy2.boku.com,timeout,,False,0,0,False
cima-45.shop,timeout,,False,0,0,False
codm-store.ir,timeout,,False,0,0,False
coinbot.store,timeout,,False,0,0,False
constt.store,timeout,,False,0,0,False
cucuhoki.store,timeout,,False,0,0,False
customdesain.id,timeout,,False,0,0,False
customer-engagement.hepsiburada.com,timeout,,False,0,0,False
customer-local-latam.ebanx.com,timeout,,False,0,0,False
customer.cidnet.net,timeout,,False,0,0,False
customer.creditacceptance.com,timeout,,False,0,0,False
customer.maromoney.com,timeout,,False,0,0,False
customer.reliancenipponlife.com,timeout,,False,0,0,False
customer.sundarbancourierltd.com,timeout,,False,0,0,False
customer.yashbizz.com,timeout,,False,0,0,False
customercenter.auto-owners.com,timeout,,False,0,0,False
customerconnect.vmware.com,timeout,,False,0,0,False
customerportal.southerncompany.com,timeout,,False,0,0,False
customerservice.costco.com,timeout,,False,0,0,False
customerservice2.southerncompany.com,timeout,,False,0,0,False
dafuqboom.shop,timeout,,False,0,0,False
depo178b.store,timeout,,False,0,0,False
doeda7677.shop,timeout,,False,0,0,False
doeda7679.shop,timeout,,False,0,0,False
doedafox.shop,timeout,,False,0,0,False
doedaicardi.shop,timeout,,False,0,0,False
doedalocks.shop,timeout,,False,0,0,False
doedavolt.shop,timeout,,False,0,0,False
doedazero.shop,timeout,,False,0,0,False
esprimark.shop,timeout,,False,0,0,False
fashion.ettoday.net,timeout,,False,0,0,False
fashionseoul.com,timeout,,False,0,0,False
filmy4wap.filmyai.shop,timeout,,False,0,0,False
fishingfrenzy.blooket.com,timeout,,False,0,0,False
flip2.kharidoyearr.shop,timeout,,False,0,0,False
fpay.fpay01.shop,timeout,,False,0,0,False
fpay.fpay02.shop,timeout,,False,0,0,False
free-shop99.com,timeout,,False,0,0,False
go1c7e9ma.shop,timeout,,False,0,0,False
groceries.aldi.ie,timeout,,False,0,0,False
hdss.watch,timeout,,False,0,0,False
hellopanda.shop,timeout,,False,0,0,False
hi-store.pl,timeout,,False,0,0,False
jacketwintersale.shop,timeout,,False,0,0,False
jasmine-beauty.site,timeout,,False,0,0,False
kakekjp2.shop,timeout,,False,0,0,False
lefties-sales.shop,timeout,,False,0,0,False
linkairbet88gacor.shop,timeout,,False,0,0,False
listbot.store,timeout,,False,0,0,False
lolz.market,timeout,,False,0,0,False
lp-harum4d019.shop,timeout,,False,0,0,False
lp-harum4d028.store,timeout,,False,0,0,False
luna99.store,timeout,,False,0,0,False
m.movielinkbd.store,timeout,,False,0,0,False
martinaherrera.com,timeout,,False,0,0,False
martu.site,timeout,,False,0,0,False
mary.jewelry,timeout,,False,0,0,False
megacamera.store,timeout,,False,0,0,False
mercce1maa.shop,timeout,,False,0,0,False
millionaire.jewelry,timeout,,False,0,0,False
money-h4df.beauty,timeout,,False,0,0,False
moviefiz.shop,timeout,,False,0,0,False
mp3indirdur.store,timeout,,False,0,0,False
nagaemas5.store,timeout,,False,0,0,False
naikbajaj.shop,timeout,,False,0,0,False
new5.filepress.store,timeout,,False,0,0,False
news-buyepa.cc,timeout,,False,0,0,False
nusa77.store,timeout,,False,0,0,False
online-primark.shop,timeout,,False,0,0,False
oobot.store,timeout,,False,0,0,False
ostrov-shop.by,timeout,,False,0,0,False
outlet-perfum.pl,timeout,,False,0,0,False
outlet.arcteryx.com,timeout,,False,0,0,False
outlet.newbalance.jp,timeout,,False,0,0,False
outlet.verabradley.com,timeout,,False,0,0,False
portal.otto.market,timeout,,False,0,0,False
print.stamps.com,timeout,,False,0,0,False
produklaku.store,timeout,,False,0,0,False
rajaslotjp1.shop,timeout,,False,0,0,False
roombot.store,timeout,,False,0,0,False
sabifourplay.shop,timeout,,False,0,0,False
saldiprimark.shop,timeout,,False,0,0,False
sales-primark.shop,timeout,,False,0,0,False
seafood-shop.ru,timeout,,False,0,0,False
seksvakti.shop,timeout,,False,0,0,False
serieshd.watch,timeout,,False,0,0,False
sex.anne10.shop,timeout,,False,0,0,False
sex.anne12.shop,timeout,,False,0,0,False
sex.anne15.shop,timeout,,False,0,0,False
sex.anne190.shop,timeout,,False,0,0,False
sex.anne8.shop,timeout,,False,0,0,False
sex.kore12.shop,timeout,,False,0,0,False
sex.kore15.shop,timeout,,False,0,0,False
sex.kore8.shop,timeout,,False,0,0,False
sex.lim12.shop,timeout,,False,0,0,False
sex.lim8.shop,timeout,,False,0,0,False
shop-guts.g-oasys.com,timeout,,False,0,0,False
shop.a24films.com,timeout,,False,0,0,False
shop.aldi.us,timeout,,False,0,0,False
shop.asfinag.at,timeout,,False,0,0,False
shop.asmana.ch,timeout,,False,0,0,False
shop.asobistore.jp,timeout,,False,0,0,False
shop.asus.com,timeout,,False,0,0,False
shop.aswo.com,timeout,,False,0,0,False
shop.atomy.com,timeout,,False,0,0,False
shop.barez.org,timeout,,False,0,0,False
shop.biggames.io,timeout,,False,0,0,False
shop.brunellocucinelli.com,timeout,,False,0,0,False
shop.btcegyptgold.com,timeout,,False,0,0,False
shop.bvb.de,timeout,,False,0,0,False
shop.carry1st.com,timeout,,False,0,0,False
shop.coinmaster.com,timeout,,False,0,0,False
shop.crackerbarrel.com,timeout,,False,0,0,False
shop.cravt.by,timeout,,False,0,0,False
shop.darcsport.com,timeout,,False,0,0,False
shop.du.ae,timeout,,False,0,0,False
shop.evalar.ru,timeout,,False,0,0,False
shop.ferragamo.com,timeout,,False,0,0,False
shop.foodlion.com,timeout,,False,0,0,False
shop.garena.sg,timeout,,False,0,0,False
shop.gateaufesta-harada.com,timeout,,False,0,0,False
shop.gls-spain.es,timeout,,False,0,0,False
shop.hajduk.hr,timeout,,False,0,0,False
shop.herrnhuter-sterne.de,timeout,,False,0,0,False
shop.id.me,timeout,,False,0,0,False
shop.irancell.ir,timeout,,False,0,0,False
shop.jdsindustries.com,timeout,,False,0,0,False
shop.kingarthurbaking.com,timeout,,False,0,0,False
shop.kitamura.jp,timeout,,False,0,0,False
shop.labourseauxlivres.fr,timeout,,False,0,0,False
shop.leedsunited.com,timeout,,False,0,0,False
shop.line.me,timeout,,False,0,0,False
shop.lionsden.com,timeout,,False,0,0,False
shop.lrworld.ru,timeout,,False,0,0,False
shop.mancity.com,timeout,,False,0,0,False
shop.matfashion.com,timeout,,False,0,0,False
shop.mohd.it,timeout,,False,0,0,False
shop.muji.tw,timeout,,False,0,0,False
shop.mysto.re,timeout,,False,0,0,False
shop.nishikawa1566.com,timeout,,False,0,0,False
shop.nitori-net.jp,timeout,,False,0,0,False
shop.oebbtickets.at,timeout,,False,0,0,False
shop.oralb.de,timeout,,False,0,0,False
shop.phaeton.kz,timeout,,False,0,0,False
shop.pricespider.com,timeout,,False,0,0,False
shop.rammstein.de,timeout,,False,0,0,False
shop.rebag.com,timeout,,False,0,0,False
shop.reservia.jp,timeout,,False,0,0,False
shop.rhinoshield.fr,timeout,,False,0,0,False
shop.rieker.com,timeout,,False,0,0,False
shop.risparmiocasa.com,timeout,,False,0,0,False
shop.roeder-feuerwerk.de,timeout,,False,0,0,False
shop.rossmann.hu,timeout,,False,0,0,False
shop.scheppach.com,timeout,,False,0,0,False
shop.scholastic.com,timeout,,False,0,0,False
shop.seikatsuclub.coop,timeout,,False,0,0,False
shop.sgproof.com,timeout,,False,0,0,False
shop.shajgoj.com,timeout,,False,0,0,False
shop.sorgenta.com,timeout,,False,0,0,False
shop.sterkado.nl,timeout,,False,0,0,False
shop.tastycoffee.ru,timeout,,False,0,0,False
shop.tca-pictures.net,timeout,,False,0,0,False
shop.teamsg.in,timeout,,False,0,0,False
shop.tefal.ua,timeout,,False,0,0,False
shop.therme-erding.de,timeout,,False,0,0,False
shop.ticketmaster.it,timeout,,False,0,0,False
shop.tickets-direkt.de,timeout,,False,0,0,False
shop.timexindia.com,timeout,,False,0,0,False
shop.truecoverage.com,timeout,,False,0,0,False
shop.ttkprestige.com,timeout,,False,0,0,False
shop.tvsmotor.com,timeout,,False,0,0,False
shop.ty.com,timeout,,False,0,0,False
shop.unicornstore.in,timeout,,False,0,0,False
shop.uqmobile.jp,timeout,,False,0,0,False
shop.utick.net,timeout,,False,0,0,False
shop.vfb.de,timeout,,False,0,0,False
shop.vnpt.vn,timeout,,False,0,0,False
shop.wegmans.com,timeout,,False,0,0,False
shop.yettel.bg,timeout,,False,0,0,False
shop.zkdoverie.com,timeout,,False,0,0,False
shop2.gzanders.com,timeout,,False,0,0,False
shoppers.instacart.com,timeout,,False,0,0,False
shopping.friday.tw,timeout,,False,0,0,False
shopping.geocities.jp,timeout,,False,0,0,False
shopping.selloffvacations.com,timeout,,False,0,0,False
shoproblox.com.vn,timeout,,False,0,0,False
shoproblox.vn,timeout,,False,0,0,False
singobet.store,timeout,,False,0,0,False
sneakerfortress.com,timeout,,False,0,0,False
soap2day.gift,timeout,,False,0,0,False
soap2day.nexus,timeout,,False,0,0,False
soap2dayhd.com,timeout,,False,0,0,False
soap2days.team,timeout,,False,0,0,False
solutiononline.shop,timeout,,False,0,0,False
spainprimark.shop,timeout,,False,0,0,False
sportsfanshop.jcpenney.com,timeout,,False,0,0,False
store-bill.line.me,timeout,,False,0,0,False
store-tsutaya.tsite.jp,timeout,,False,0,0,False
store.91app.com,timeout,,False,0,0,False
store.ace.jp,timeout,,False,0,0,False
store.acmilan.com,timeout,,False,0,0,False
store.admitad.com,timeout,,False,0,0,False
store.anypass.jp,timeout,,False,0,0,False
store.asroma.com,timeout,,False,0,0,False
store.canon.jp,timeout,,False,0,0,False
store.celticfc.com,timeout,,False,0,0,False
store.churchofjesuschrist.org,timeout,,False,0,0,False
store.elitcar.com,timeout,,False,0,0,False
store.ferrari.com,timeout,,False,0,0,False
store.hottomotto.com,timeout,,False,0,0,False
store.jleague.jp,timeout,,False,0,0,False
store.juventus.com,timeout,,False,0,0,False
store.lotteon.com,timeout,,False,0,0,False
store.nanouniverse.jp,timeout,,False,0,0,False
store.philadelphiaeagles.com,timeout,,False,0,0,False
store.playcontestofchampions.com,timeout,,False,0,0,False
store.pokemongolive.com,timeout,,False,0,0,False
store.ponparemall.com,timeout,,False,0,0,False
store.royalenfield.com,timeout,,False,0,0,False
store.stary.com,timeout,,False,0,0,False
store.stumbleguys.com,timeout,,False,0,0,False
store.supercell.com,timeout,,False,0,0,False
store.taylorswift.com,timeout,,False,0,0,False
storejobapplication.publix.com,timeout,,False,0,0,False
storelocator.asda.com,timeout,,False,0,0,False
stores.advanceautoparts.com,timeout,,False,0,0,False
stores.ashleyfurniture.com,timeout,,False,0,0,False
stores.barnesandnoble.com,timeout,,False,0,0,False
stores.basspro.com,timeout,,False,0,0,False
stores.bestbuy.ca,timeout,,False,0,0,False
stores.dickssportinggoods.com,timeout,,False,0,0,False
stores.pandora.net,timeout,,False,0,0,False
stores.petco.com,timeout,,False,0,0,False
stores.reliancesmartbazaar.com,timeout,,False,0,0,False
takealotto.shop,timeout,,False,0,0,False
teamlanhlung.shop,timeout,,False,0,0,False
tempototo.store,timeout,,False,0,0,False
to4ocii4i4ma.shop,timeout,,False,0,0,False
tocemaaato.shop,timeout,,False,0,0,False
topimadu.store,timeout,,False,0,0,False
traxtrax.store,timeout,,False,0,0,False
trips-shop.com,timeout,,False,0,0,False
twentycema.shop,timeout,,False,0,0,False
twohundredcelebrate.shop,timeout,,False,0,0,False
udnb.udpay.beauty,timeout,,False,0,0,False
vernacema.shop,timeout,,False,0,0,False
ves.srbamv.shop,timeout,,False,0,0,False
wealthnew.shop,timeout,,False,0,0,False
wi1dberries.shop,timeout,,False,0,0,False
www.03sakura38.store,timeout,,False,0,0,False
www.03vinix388.store,timeout,,False,0,0,False
www.1filmy4wep.store,timeout,,False,0,0,False
www.5665686.shop,timeout,,False,0,0,False
www.admiralsports.shop,timeout,,False,0,0,False
www.aldirulianto.store,timeout,,False,0,0,False
www.badak188.shop,timeout,,False,0,0,False
www.cocorico.store,timeout,,False,0,0,False
www.comicsense.store,timeout,,False,0,0,False
www.elang188.shop,timeout,,False,0,0,False
www.imagineonline.store,timeout,,False,0,0,False
www.jago33top.store,timeout,,False,0,0,False
www.jpg.store,timeout,,False,0,0,False
www.luckycola.shop,timeout,,False,0,0,False
www.madmaxmc.shop,timeout,,False,0,0,False
www.manami.store,timeout,,False,0,0,False
www.mediatama.shop,timeout,,False,0,0,False
www.mereketehemanakala.store,timeout,,False,0,0,False
www.musimpanen.beauty,timeout,,False,0,0,False
www.playmod.store,timeout,,False,0,0,False
www.rjslot88.store,timeout,,False,0,0,False
www.sathya.store,timeout,,False,0,0,False
www.sunnyside.shop,timeout,,False,0,0,False
www.tom-tailor.store,timeout,,False,0,0,False
xfljvtyn.doedaqol.shop,timeout,,False,0,0,False
xizle1.shop,timeout,,False,0,0,False
xvideo.watch,timeout,,False,0,0,False
zam.ucosii.beauty,timeout,,False,0,0,False
beautycaretips.net,timeout,,False,0,0,False
beautyindiangirls.pro,timeout,,False,0,0,False
buy.livedoor.biz,timeout,,False,0,0,False
fashiontrending.in,timeout,,False,0,0,False
fishing.kiev.ua,timeout,,False,0,0,False
itop-vpn.apk.watch,timeout,,False,0,0,False
lite-vpn-secure-vpn-proxy.apk.watch,timeout,,False,0,0,False
m5a7.kasut-bcs.shop,timeout,,False,0,0,False
m5a7.kasut-bsc.shop,timeout,,False,0,0,False
m5a7.kasut-bsh.shop,timeout,,False,0,0,False
m5a7.kasut-cfs.shop,timeout,,False,0,0,False
m5a7.kasut-cnb.shop,timeout,,False,0,0,False
m5a7.kasut-hsv.shop,timeout,,False,0,0,False
m5a7.kasut-hvs.shop,timeout,,False,0,0,False
m5a7.kasut-sbf.shop,timeout,,False,0,0,False
m5a7.kasut-sfc.shop,timeout,,False,0,0,False
m5a7.kasut-sfn.shop,timeout,,False,0,0,False
m5a7.kasut-shv.shop,timeout,,False,0,0,False
m5a7.kasut-snc.shop,timeout,,False,0,0,False
m5a7.kasut-svh.shop,timeout,,False,0,0,False
m5a7.kasut-vhs.shop,timeout,,False,0,0,False
m5a7.kasut-vsh.shop,timeout,,False,0,0,False
naviya.shop,timeout,,False,0,0,False
rtprrubikslot.store,timeout,,False,0,0,False
sexporno4.shop,timeout,,False,0,0,False
sexporno5.shop,timeout,,False,0,0,False
shop-market.com.ua,timeout,,False,0,0,False
shop.allets.com,timeout,,False,0,0,False
shop.avto-hit.com,timeout,,False,0,0,False
shop.razzo.cz,timeout,,False,0,0,False
shop.tolideirani.com,timeout,,False,0,0,False
srtk.upslut-cnv.shop,timeout,,False,0,0,False
srtk.upslut-cvm.shop,timeout,,False,0,0,False
srtk.upslut-cvn.shop,timeout,,False,0,0,False
srtk.upslut-hcn.shop,timeout,,False,0,0,False
srtk.upslut-hcs.shop,timeout,,False,0,0,False
srtk.upslut-hnc.shop,timeout,,False,0,0,False
srtk.upslut-hns.shop,timeout,,False,0,0,False
srtk.upslut-mcv.shop,timeout,,False,0,0,False
srtk.upslut-mvc.shop,timeout,,False,0,0,False
srtk.upslut-mvn.shop,timeout,,False,0,0,False
srtk.upslut-nhc.shop,timeout,,False,0,0,False
srtk.upslut-nhm.shop,timeout,,False,0,0,False
srtk.upslut-nvc.shop,timeout,,False,0,0,False
srtk.upslut-nvh.shop,timeout,,False,0,0,False
srtk.upslut-nvm.shop,timeout,,False,0,0,False
srtk.upslut-sch.shop,timeout,,False,0,0,False
srtk.upslut-vcm.shop,timeout,,False,0,0,False
srtk.upslut-vcn.shop,timeout,,False,0,0,False
vdm-shop.com.ua,timeout,,False,0,0,False
vpn-biubiuvpn-fast-and-secure.apk.watch,timeout,,False,0,0,False
02foxy77.store,timeout,,False,0,0,False
03sakura38.store,timeout,,False,0,0,False
03vinix388.store,timeout,,False,0,0,False
0i3-cinema.shop,timeout,,False,0,0,False
100g.35d3.shop,timeout,,False,0,0,False
100g.vbh6.shop,timeout,,False,0,0,False
100g.vcr4.shop,timeout,,False,0,0,False
12.kinohooti6.shop,timeout,,False,0,0,False
123serieshd.watch,timeout,,False,0,0,False
12cuci.store,timeout,,False,0,0,False
12mahkotaslot4d.shop,timeout,,False,0,0,False
13.kinohooti6.shop,timeout,,False,0,0,False
13.kinohooti7.shop,timeout,,False,0,0,False
14.kinohooti6.shop,timeout,,False,0,0,False
14looksfab.shop,timeout,,False,0,0,False
15.kinohooti4.shop,timeout,,False,0,0,False
15.kinohooti6.shop,timeout,,False,0,0,False
16.kinohoort3.shop,timeout,,False,0,0,False
18.kinohooti7.shop,timeout,,False,0,0,False
1cem1ma1cem1aa.shop,timeout,,False,0,0,False
1cemma1cemaa.shop,timeout,,False,0,0,False
1gom.shop,timeout,,False,0,0,False
